date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-25 14:19:01,Linksfraktion,,3,5,22,"»Jetzt ist Zeit für mehr Gerechtigkeit«, findet @LoetzschMdB. Gesine Lötzsch fordert in Ihrer Rede zum #Corona Hilfspaket Risikozuschläge für Krankenschwestern und VerkäuferInnen. Außerdem müssten Gewinne von Krisengewinnlern gedeckelt werden. ",,@LoetzschMdB,#Corona,1242818274498355201,https://twitter.com/Linksfraktion/status/1242818274498355201
2020-03-25 10:06:49,AfDimBundestag,,25,109,347,"In der Debatte zur Bewältigung der #Corona-Krise mahnt #AfD-MdB @PeterBoehringer: ""Man kann sich nicht dauerhaft aus einer Krise drucken! Wir müssen schon jetzt an die Zeit nach Corona denken, damit unsere Wirtschaft langsam wieder auf die Beine kommt!"" #COVID2019 #Bundestag",,@PeterBoehringer,#Corona #AfD #COVID2019 #Bundestag,1242754807070437377,https://twitter.com/AfDimBundestag/status/1242754807070437377
2020-03-25 09:16:12,AfDimBundestag,,165,363,1259,"Alexander #Gauland, Vorsitzender der #AfD-Fraktion im Deutschen #Bundestag, macht in der Debatte zur Bewältigung der #Corona-Krise klar: ""Man kann die Grenzen also doch schützen, wir werden die Regierung bei Gelegenheit daran erinnern!"" #GroKo #COVID2019 #CoronavirusLockdown",,,#Gauland #AfD #Bundestag #Corona #GroKo #COVID2019 #CoronavirusLockdown,1242742067752833024,https://twitter.com/AfDimBundestag/status/1242742067752833024
2020-03-24 16:30:00,Linksfraktion,,6,14,52,"Auch in diesen Zeiten ist unsere Fraktion arbeitsfähig. Gerade müssen die Abstimmungen der morgigen Gesetzesvorhaben zur Abmilderung der Corona-Krise vorbereitet werden. Denn die Hilfen müssen schnell bei den Menschen ankommen, die sie dringend benötigen. #corona ",,,#corona,1242488847453347840,https://twitter.com/Linksfraktion/status/1242488847453347840
2020-03-24 13:58:37,Linksfraktion,,1,1,9,"#Corona-Agrarpaket gut, aber nicht gut genug, so @KirstenTackmann »Die Versorgung mit Lebensmitteln kurz- und mittelfristig sichern. Rettungsschirm für Agrar- und Gartenbaubetriebe mit versorgungsrelevanten Anbaukulturen ergibt Sinn, hat aber Löcher.«",,@KirstenTackmann,#Corona,1242450752301338624,https://twitter.com/Linksfraktion/status/1242450752301338624
2020-03-24 10:58:13,AfDimBundestag,,9,19,67,"Dass die Mieter vor den Folgen d. #CoronaPandemie geschützt werden, ist wichtig. Doch die #Bundesregierung agiert hier falsch, läuft Gefahr, die kommende Krise zu verschärfen. @UdoHemmelgarn: ""#GroKo plant Bekämpfung von Corona-Folgen auf Kosten Dritter!"" ",,@UdoHemmelgarn,#CoronaPandemie #Bundesregierung #GroKo,1242405351389106177,https://twitter.com/AfDimBundestag/status/1242405351389106177
2020-03-23 14:30:33,Linksfraktion,,0,2,8,"„Die EU muss den Mitgliedsstaaten im Kampf gegen #Corona Steine aus dem Weg räumen“, sagt Alexander Ulrich von den #EU-#Finanzminister|n und fordert die umgehende Aussetzung des #Stabilitätspakt|s:",,,#Corona #EU #Finanzminister #Stabilit,1242096401728843776,https://twitter.com/Linksfraktion/status/1242096401728843776
2020-03-23 07:17:41,Linksfraktion,,4,13,31,"Licht und Schatten bei #Corona-Krisengesetz: »Es wäre sinnvoll und unbürokratisch, die Fallpauschalen abzuschaffen und den Krankenhäusern monatlich ein Budget zuzuweisen, das die tatsächlichen Kosten komplett abdeckt«, so @AchimKesslerMdB",,@AchimKesslerMdB,#Corona,1241987466548174849,https://twitter.com/Linksfraktion/status/1241987466548174849
2020-03-20 15:07:51,AfDimBundestag,,14,35,138,"#Bayern führt heute Nacht als erstes Bundesland eine allgemeine #Ausgangssperre ein, andere werden folgen. Die Auswirkungen auf #Obdachlose sind kaum abzusehen. Dazu @Witt_Uwe: „Notfallprogramm für Obdachlose!“ #AfD #Coronakrise #Corona #Covid_19",,@Witt_Uwe,#Bayern #Ausgangssperre #Obdachlose #AfD #Coronakrise #Corona #Covid_19,1241018623965171714,https://twitter.com/AfDimBundestag/status/1241018623965171714
2020-03-20 11:46:02,Linksfraktion,,10,15,55,"Bundesinnenminister #Seehofer (CSU) hat am Donnerstag eine #Reichsbürger-Gruppierung verboten. In zehn Bundesländern kam es zu Razzien. @MartinaRenner sagte gegenüber der #Tagesschau, warum das in Zeiten der #Corona-Krise ein notwendiger Schritt war. http://gleft.de/3Da",,@MartinaRenner,#Seehofer #Reichsb #Tagesschau #Corona,1240967832587862016,https://twitter.com/Linksfraktion/status/1240967832587862016
2020-03-20 09:14:42,AfDimBundestag,,99,252,818,".@Beatrix_vStorch erklärt zu Merkels Krisenmanagement: „Es ist wie 2015. Erst vergrößert sie die Krise durch Untätigkeit. Dann appelliert sie an die Opferbereitschaft der Bürger. Und für die Zeit danach hat sie keinen Plan.“ #COVID19 #Corona #Covid_19",,@Beatrix_vStorch,#COVID19 #Corona #Covid_19,1240929750857777152,https://twitter.com/AfDimBundestag/status/1240929750857777152
2020-03-19 15:22:20,Linksfraktion,,18,60,149,".@SevimDagdelen: Angesichts der #Corona-Pandemie muss #NATO ihr Aufrüstungsprogramm sofort stoppen. Geplante Mehrausgaben der 29 NATO-Staaten in Höhe von 400 Milliarden US-Dollar bis zum Jahr 2024 müssen für Ausbau der Gesundheitssysteme umgewidmet werden",,@SevimDagdelen,#Corona #NATO,1240659879779610630,https://twitter.com/Linksfraktion/status/1240659879779610630
2020-03-19 12:24:04,Linksfraktion,,8,15,64,"Viele Studierende bangen wegen #Corona-Pandemie um ihre Jobs. ""Die meisten der 2,9 Millionen ##Studierenden in Deutschland müssen in der Freizeit arbeiten, um ihren Lebensunterhalt zu finanzieren"", sagt @NicoleGohlke. Sie fordert Soforthilfe. #COVID2019de",,@NicoleGohlke,#Corona #Studierenden #COVID2019de,1240615017889890304,https://twitter.com/Linksfraktion/status/1240615017889890304
2020-03-18 16:17:39,AfDimBundestag,,48,96,397,"#EU-Kommissionspräsidentin #vdLeyen: „Wir wissen, dass das Krisenzentrum in Europa liegt. Wir alle, die keine Experten sind, haben das Virus unterschätzt.“ @Beatrix_vStorch: ""#Corona-Krise – vdL gesteht ihr Versagen ein. Sie sollte Konsequenzen ziehen."" ",,@Beatrix_vStorch,#EU #vdLeyen #Corona,1240311414125924352,https://twitter.com/AfDimBundestag/status/1240311414125924352
2020-03-18 15:26:58,Linksfraktion,,0,4,9,".@AchimKesslerMdB: #Solidarität und entschiedenes gesundheitspolitisches Handeln in der #Corona-Krise - http://gleft.de/3CB #COVID2019de",,@AchimKesslerMdB,#Solidarit #Corona #COVID2019de,1240298659482386436,https://twitter.com/Linksfraktion/status/1240298659482386436
2020-03-18 13:20:01,AfDimBundestag,,17,27,134,"Die deutsche Konjunktur bricht durch die #Covid2019de-Krise ein. Experten erwarten einen Rückgang des BIP. Dazu @DrFriesenMdB: ""Russlandsanktionen jetzt aufheben – das beste Konjunkturprogramm in Zeiten der #Corona-Krise!"" #WirvsVirus #AfD #Bundestag",,@DrFriesenMdB,#Covid2019de #Corona #WirvsVirus #AfD #Bundestag,1240266711468736512,https://twitter.com/AfDimBundestag/status/1240266711468736512
2020-03-17 13:58:01,AfDimBundestag,,22,30,149,"Die Grünen-Politikerin&„Klimaschutz“-Aktivistin @Luisamneubauer nutzt die #COVID2019-Krise zur Blaupause für den sog. Klimaschutz. Dazu @Alice_Weidel: ""Entlarvender Missbrauch der Corona-Krise durch radikale „Klimaschützer“"" #COVID19de #COVID19deutschland https://www.afdbundestag.de/alice-weidel-entlarvender-missbrauch-der-corona-krise-durch-radikale-klimaschuetzer",,@Luisamneubauer @Alice_Weidel,#COVID2019 #COVID19de #COVID19deutschland,1239913887803363329,https://twitter.com/AfDimBundestag/status/1239913887803363329
2020-03-17 13:52:29,Linksfraktion,,2,7,20,".@SevimDagdelen: #Corona-#Pandemie bekämpfen - #Sanktionen gegen #Iran, ##Syrien und #Venezuela aufheben -",,@SevimDagdelen,#Corona #Pandemie #Sanktionen #Iran #Syrien #Venezuela,1239912492857462784,https://twitter.com/Linksfraktion/status/1239912492857462784
